stn,time,fkl010z0,fkl010z1,dkl010z0,dkl010z1,fkl010z3
849,2019-06-15 22:00:00,0.3,0.8,93,10000000,0.8
58,2019-06-15 21:40:00,0.3,0.8,8,10000000,0.7
76,2019-06-15 19:40:00,0.4,0.8,281,10000000,0.8
58,2019-06-15 21:20:00,0.4,0.8,97,10000000,0.8
309,2019-06-15 18:40:00,0.4,0.8,328,10000000,0.8
37,2019-06-15 19:00:00,0.1,0.8,166,10000000,0.8
37,2019-06-15 18:50:00,0.1,0.8,150,10000000,0.5
13,2019-06-15 19:30:00,0.4,0.8,292,10000000,0.8
331,2019-06-15 21:00:00,0.6,0.8,340,10000000,0.8
331,2019-06-15 21:20:00,0.6,0.8,323,10000000,0.8
13,2019-06-15 05:10:00,0.3,0.7,6,10000000,0.7
76,2019-06-15 06:00:00,0.3,0.7,342,10000000,0.7
13,2019-06-15 23:20:00,0.3,0.7,66,10000000,0.7
268,2019-06-15 20:30:00,0.4,0.7,219,10000000,0.7
13,2019-06-15 08:50:00,0.4,0.7,349,10000000,0.7
268,2019-06-15 20:40:00,0.5,0.7,173,10000000,0.7
268,2019-06-15 20:50:00,0.2,0.7,130,10000000,0.6
13,2019-06-15 06:00:00,0.3,0.7,20,10000000,0.7
37,2019-06-15 20:50:00,0.4,0.7,5,10000000,0.6
849,2019-06-15 19:50:00,0.2,0.7,187,10000000,0.7
268,2019-06-15 07:50:00,0.5,0.7,331,10000000,0.7
37,2019-06-15 21:50:00,0.3,0.6,183,10000000,0.6
76,2019-06-15 21:40:00,0.4,0.6,267,10000000,0.6
268,2019-06-15 21:10:00,0.3,0.6,187,10000000,0.6
76,2019-06-15 19:30:00,0.3,0.6,198,10000000,0.6
850,2019-06-15 19:50:00,0.3,0.6,174,10000000,0.6
58,2019-06-15 21:50:00,0.4,0.6,309,10000000,0.6
76,2019-06-15 22:20:00,0.4,0.6,286,10000000,0.5
849,2019-06-15 19:40:00,0.0,0.6,0,10000000,0.6
268,2019-06-15 07:00:00,0.4,0.6,270,10000000,0.5
76,2019-06-15 23:00:00,0.2,0.5,303,10000000,0.4
13,2019-06-15 23:50:00,0.3,0.5,25,10000000,0.5
13,2019-06-15 19:00:00,0.2,0.4,130,10000000,0.4
13,2019-06-15 19:10:00,0.1,0.3,130,10000000,0.3
268,2019-06-15 21:20:00,0.1,0.3,182,10000000,0.3
13,2019-06-15 06:20:00,0.0,0.2,0,10000000,0.1
13,2019-06-15 06:10:00,0.0,0.1,0,10000000,0.1
